"ID","PROMOTOR-GESTOR","ACCES","TIPUS VELOCITAT","TIPUS CONNEXIÓ","LATITUD","LONGITUD","DESIGNACIÓ-DESCRIPTIVA","POTENCIA","TIPUS DE CORRENT","ADREÇA","PROVINCIA","CODIPROV","MUNICIPI","CODIMUN","NPLACES ESTACIÓ","TIPUS VEHICLE","Georeferència"
"46442367","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38938","2,153942","1590002118","22","AC","BAMSA - C/ de Casanova I cruce con C/ de","Barcelona","8","Barcelona","80193","","","POINT (2.153942 41.389383)"
"46535271","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,39547","2,148337","62320018830017","7","AC","SABA - Travessera de Gràcia, 43, Sarrià-Sant","Barcelona","8","Barcelona","80193","","","POINT (2.148337 41.395469)"
"44186105","Institut Català d'Energia - Ajuntament de Terrassa","tarjeta","semiRAPID","MENNEKES.M","41,569656","2,02224","EdR Terrassa 22 juliol","22","AC","Passeig del Vint-i-dos de Juliol, Terrassa,","Barcelona","8","Terrassa","82798","","","POINT (2.02224 41.569655)"
"44185818","Institut Català d'Energia - Ajuntament de Vilafranca del Penedès","tarjeta","semiRAPID","MENNEKES.M","41,339073","1,690155","EdR Vilafranca del Penedès TGN","22","AC","Avinguda de Tarragona, 92, 08720 Vilafranca","Barcelona","8","Vilafranca del Penedès","83054","","","POINT (1.690155 41.339074)"
"46437189","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,397858","2,155061","61932036570001","20","AC","PARKING NEPTÚ - C/ de Neptú, 6","Barcelona","8","Barcelona","80193","","","POINT (2.155061 41.397857)"
"46447564","Institut Català d'Energia - Ajuntament de Gimenells i el Pla de la Font","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,65303","0,388546","62047040710006","50","AC/DC","AJUNTAMENT DE GIMENELLS - Carrer Parc, 4,","Lleida","25","Gimenells i el Pla de la Font","259123","","","POINT (0.388546 41.653031)"
"50214534","Institut Català d'Energia - Ajuntament de Montagut i Oix","targeta","semiRAPID","MENNEKES.M","42,20939","2,58039","Can Blanc","6","AC","6H5J+Q52","Girona","17","Montagut i Oix","171096","","","POINT (2.58039 42.209387)"
"46109995","Institut Català d'Energia - Ajuntament de Taradell","targeta","semiRAPID","MENNEKES.M","41,87444","2,284736","Taradell - INGETEAM EdRSR 2","12","AC","Carrer de Miquel Martí i Pol, 26","Barcelona","8","Taradell","82785","","","POINT (2.284736 41.874438)"
"46617710","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,398167","2,164775","62225022070005","6","AC","Avinguda Diagonal, 414, 08037 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.164775 41.398168)"
"46111172","Institut Català d'Energia - Ajuntament de Tortosa","targeta","semiRAPID","MENNEKES.M","40,79606","0,508916","EDAR Tortosa - INGETEAM EdRSR 1","12","AC","Depuradora","Tarragona","43","Tortosa","431554","","","POINT (0.508916 40.796059)"
"50256246","Institut Català d'Energia - Ajuntament de Sant Feliu de Codines","targeta","semiRAPID","MENNEKES.M","41,68916","2,164644","Ajuntament de Sant Feliu de Codines","12","AC","Avinguda Generalitat, 1","Barcelona","8","Sant Feliu de Codines","82107","","","POINT (2.164644 41.68916)"
"46448964","Institut Català d'Energia - Ajuntament de la Vall de Boí","targeta","semiRAPID","MENNEKES.M","42,517742","0,851018","22XP22T3KKJAK00130","10","AC","Carretera de Taüll, 14, 25528, Lleida, Spain","Lleida","25","la Vall de Boí","250432","","","POINT (0.851018 42.517742)"
"44186040","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,401405","2,156667","EdR BAMSA Sol2","22","AC","BAMSA - Plaça del Sol, 5, 08012 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.156667 41.401406)"
"46617717","Institut Català d'Energia - Ajuntament de Terrassa","targeta","RAPID i semiRAPID","CCS Combo2","41,555984","2,00698","C6E06BCC21KLPGDXVB","60","DC","MCDONALDS TERRASSA - Rambleta del Pare","Barcelona","8","Terrassa","82798","","","POINT (2.00698 41.555984)"
"46524357","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,383087","2,150278","1590000918","22","AC","BAMSA - Carrer de València, 77, 08015","Barcelona","8","Barcelona","80193","","","POINT (2.150278 41.383086)"
"48660993","Institut Català d'Energia - Ajuntament de Campdevànol","targeta","superRAPID i semiRAPID","CCS Combo2+MENNEKES.M","42,22175","2,1653297","ACCIONA - Campdevànol - Cami de la Creu","230","AC/DC","Camí de la Creu, 5","Girona","17","Campdevànol","170366","","","POINT (2.1653298 42.2217467)"
"49440088","Institut Català d'Energia - Ajuntament de Lleida","targeta","semiRAPID","MENNEKES.M","41,61199","0,628086","Parking Cappont Blas de Infante - Parkia","12","AC","Plaça Blas Infante, s/n","Lleida","25","Lleida","251207","","","POINT (0.628086 41.611991)"
"46414962","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,3911","2,1659","12243039550016","7","AC","Pg. de Gràcia, 31, 08007 Barcelona, Spain","Barcelona","8","Barcelona","80193","","","POINT (2.1659 41.3911)"
"47490761","Institut Català d'Energia - Ajuntament de Sant Vicenç dels Horts","targeta","semiRAPID","MENNEKES.M","41,395058","2,010706","Sant Vicenç dels Horts - CIRCUTOR EdRSR 2","12","AC","Carrer Comerç, 5","Barcelona","8","Sant Vicenç dels Horts","82634","","","POINT (2.010706 41.395058)"
"44185919","Institut Català d'Energia - Ajuntament de Begur","tarjeta","semiRAPID","MENNEKES.M","41,977406","3,203007","EdR H Sa Punta Begur","10","AC","HOTEL SA PUNTA - Carrer Sa Punta d'es Forn,","Girona","17","Begur","170139","","","POINT (3.203007 41.977405)"
"46109514","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,42876","2,193718","Virgili 10","50","AC/DC","c/ Virgili 10","Barcelona","8","Barcelona","80193","","","POINT (2.193718 41.428759)"
"46109672","Institut Català d'Energia - Ajuntament de Palamós","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,845394","3,128039","Port de Palamós - INGETEAM EdRR 1","32","AC/DC","Carrer Moll Port","Girona","17","Palamós","171181","","","POINT (3.128039 41.845394)"
"46617762","Institut Català d'Energia - Ajuntament de Sant Pere de Riudebitlles","targeta","semiRAPID","MENNEKES.M","41,453106","1,703039","62133034060002","6","AC","Carrer del Montseny, 08776 Sant Pere de","Barcelona","8","Sant Pere de Riudebitlles","82325","","","POINT (1.703039 41.453106)"
"44185951","Institut Català d'Energia - Ajuntament de l'Escala","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,11087","3,125039","EdRR EndesaX McD's L'Escala (DC60-AC13kW)","50","AC/DC","MC DONALDS - Carrer de les Cosidores S/N","Girona","17","l'Escala","170622","","","POINT (3.125039 42.110871)"
"49453354","Institut Català d'Energia - Ajuntament de Castellví de Rosanes","targeta","semiRAPID","MENNEKES.M","41,453182","1,892448","21XP22T3KK4AK00189","22","AC","BERTRANDT AG,SUC ESP - Carrer França, 15,","Barcelona","8","Castellví de Rosanes","80667","","","POINT (1.892448 41.453184)"
"46109499","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","Schuko","41,396866","2,170576","Bailen 93","0","AC","c/ Bailen 93","Barcelona","8","Barcelona","80193","","","POINT (2.170576 41.396865)"
"46111547","Institut Català d'Energia - Ajuntament de Cruïlles, Monells i Sant Sadurní de l'Heura","targeta","semiRAPID","MENNEKES.M","41,957703","2,99326","Sant Sadurní de l'Heura - SELBA EdRSR 1","12","AC","Carrer Mas Savalls, 2","Girona","17","Cruïlles, Monells i Sant Sadurní de l'Heura","179011","","","POINT (2.99326 41.957704)"
"46109487","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,37711","2,119567","Pintor Tapiró 2-6","4","AC","Pintor Tapiró 2-6 - Travessera de les Corts","Barcelona","8","Barcelona","80193","","","POINT (2.119567 41.377108)"
"46617744","Institut Català d'Energia - Ajuntament de Banyoles","targeta","semiRAPID","MENNEKES.M","42,114155","2,767986","61947051020005","22","AC","CONSUM - Carrer de Lleida, 8, 17820","Girona","17","Banyoles","170157","","","POINT (2.767986 42.114153)"
"46472763","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,375397","2,169409","1590000418","22","AC","BAMSA - Carrer de l'Abat Safont, 2, 08001","Barcelona","8","Barcelona","80193","","","POINT (2.169409 41.375395)"
"46109429","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,39245","2,12909","Ap. BSM - Cotxeres de Sarrià","7","AC","Pg Manuel Girona, 77","Barcelona","8","Barcelona","80193","","","POINT (2.12909 41.39245)"
"11423969","Institut Català d'Energia - Ajuntament de La Roca del Vallès","APARCAMENT","semiRAPID i NORMAL","MENNEKES.F+Schuko","41,61369","2,34549","CC La Roca Village Aparcament (11kW)","0","AC/DC","P.I. Can Massaguer Nord","Barcelona","8","la Roca del Vallès","81810","2","cotxe i moto","POINT (2.34549 41.61369)"
"49143877","Institut Català d'Energia - Ajuntament de Lleida","targeta","superRAPID i semiRAPID","CCS Combo2","41,623325","0,634057","Atlante - Plusfresc Baro de Maials","100","DC","Carrer del Baró de Maials 44","Lleida","25","Lleida","251207","","","POINT (0.634057 41.623327)"
"46367436","Institut Català d'Energia - Ajuntament de Cambrils","targeta","semiRAPID","MENNEKES.M","41,069298","1,065529","62020013930013","22","AC","HOTEL SOL PORT CAMBRILS - Rambla del","Tarragona","43","Cambrils","430385","","","POINT (1.065529 41.069297)"
"46594754","Institut Català d'Energia - Ajuntament de Navata","targeta","semiRAPID","MENNEKES.M","42,233994","2,865244","62225022070023","22","AC","Torremirona Golf Club - N-260, Km. 46, 17744","Girona","17","Navata","171117","","","POINT (2.865244 42.233992)"
"46617623","Institut Català d'Energia - Ajuntament de Sabadell","targeta","semiRAPID","MENNEKES.M","41,556168","2,112276","62020013930008","10","AC","Parc Taulí, 9","Barcelona","8","Sabadell","81878","","","POINT (2.112276 41.556167)"
"46109509","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,419846","2,201282","Cantàbria 28","50","AC/DC","c/ Cantàbria 28","Barcelona","8","Barcelona","80193","","","POINT (2.201282 41.419847)"
"11423984","Institut Català d'Energia - Ajuntament de Pallejà","VIA PUBLICA (AMB)","RAPID i NORMAL","CCS Combo2+ChadeMO+MENNEKES.M+Shucko","41,41914","2,00113","EdRR Pallejà (DC50kW AC43kW) AMB7","0","AC/DC","Ronda Santa Eulàlia-Carrer Joan Maragall","Barcelona","8","Pallejà","81574","2","","POINT (2.00113 41.41914)"
"46109862","Institut Català d'Energia - Ajuntament de Banyoles","targeta","semiRAPID","MENNEKES.M","42,11912","2,764765","Carrer de Josep Maria Bohigas i Masoliver, 30","12","AC","Plaça dels Estudis, 2, 17820 Banyoles, Gir...","Girona","17","Banyoles","170157","","","POINT (2.764765 42.119121)"
"46431289","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,380024","2,189042","1591000918","22","AC","BAMSA - Carrer del Baluard, 27, 08003","Barcelona","8","Barcelona","80193","","","POINT (2.189042 41.380025)"
"44186116","Institut Català d'Energia - Ajuntament de Salt","tarjeta","semiRAPID","MENNEKES.M","41,972294","2,78724","EdR Salt Països Catalans","22","AC","Passeig dels Països Catalans, 192, 17190","Girona","17","Salt","171557","","","POINT (2.78724 41.972292)"
"11423957","Institut Català d'Energia - Ajuntament de Constantí","VIA PUBLICA","semiRAPID i NORMAL","MENNEKES.F+Schuko","41,15188","1,21437","EdRsR Constantí (AC22kW)","0","AC/DC","Carrer de Barcelona, 10","Tarragona","43","Constantí","430477","2","cotxe i moto","POINT (1.21437 41.15188)"
"11423980","Institut Català d'Energia - Ajuntament de Mataró","","RAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,52427","2,42684","EdRR Mataró Tub Verd COFAST (DC50kW AC43kW)","0","AC/DC","Carretera N-II, km 644","Barcelona","8","Mataró","81213","2","","POINT (2.42684 41.52427)"
"46617734","Institut Català d'Energia - Ajuntament de Cercs","targeta","semiRAPID","MENNEKES.M","42,160423","1,85764","62009007340007","10","AC","Petromiralles Cercs Nord C-16","Barcelona","8","Cercs","82687","","","POINT (1.85764 42.160423)"
"47463119","Institut Català d'Energia - Ajuntament de Polinyà","targeta","semiRAPID","MENNEKES.M","41,553387","2,154972","Polinyà - SELBA EdRSR 7","12","AC","Av. Lluis Companys - Balmes","Barcelona","8","Polinyà","81672","","","POINT (2.154972 41.553388)"
"44185783","Institut Català d'Energia - Ajuntament de Ripoll","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,190437","2,196349","EdRR Ripoll Castelladral (DC60-AC25kW)","60","AC/DC","Ronda de Castelladral","Girona","17","Ripoll","171479","","","POINT (2.196349 42.190439)"
"46559635","Institut Català d'Energia - Ajuntament de Mont-roig del Camp","targeta","semiRAPID","MENNEKES.M","41,018898","0,940732","62022014300011","22","AC","Carrer de Bolívia, 5, 43892 Mont-roig del","Tarragona","43","Mont-roig del Camp","430923","","","POINT (0.940732 41.018898)"
"46109710","Institut Català d'Energia - Ajuntament de la Pobla de Montornès","targeta","semiRAPID","MENNEKES.M","41,177746","1,415153","La Pobla de Montornès - SELBA EdRSR 1","12","AC","Av. Catalunya, 6","Tarragona","43","la Pobla de Montornès","431114","","","POINT (1.415153 41.177745)"
"15356396","Institut Català d'Energia - Ajuntament de Vilasana","ESTACIÓ DE SERVEI ","superRAPID","CCS Combo2","41,64342","0,93123","IONITY Vilasana (350kW)","0","DC","A-2, PQ 489.5","Lleida","25","Vila-sana","252521","4","cotxe","POINT (0.93123 41.64342)"
"46110325","Institut Català d'Energia - Ajuntament de Sitges","targeta","semiRAPID","MENNEKES.M","41,2415","1,804809","Sitges - SELBA EdRSR 3","12","AC","Av. Camí dels Capellans, 65","Barcelona","8","Sitges","82704","","","POINT (1.804809 41.241501)"
"11423916","Institut Català d'Energia - Ajuntament de Àvia","VIA PUBLICA","semiRAPID","MENNEKES.F","42,07696","1,82252","EdRsR Avià (AC21kW)","0","AC/DC","Avinguda Pau Casals,22","Barcelona","8","Avià","80116","1","cotxe i moto","POINT (1.82252 42.07696)"
"47144947","Institut Català d'Energia - Ajuntament de Alp","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,372997","1,8843437","ACCIONA - Alp","63","AC/DC","Carrer Mancomunitat, 4","Girona","17","Alp","170062","","","POINT (1.8843438 42.3729957)"
"46109490","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,38682","2,128793","Europa 12","50","AC/DC","c/ Europa 12","Barcelona","8","Barcelona","80193","","","POINT (2.128793 41.38682)"
"50876260","Institut Català d'Energia - Ajuntament de el Morell","targeta","semiRAPID","MENNEKES.M","41,191113","1,203596","MORELL1","7","AC","Av. Camí de Reus, 15,","Tarragona","43","el Morell","430957","","","POINT (1.203596 41.191114)"
"46109732","Institut Català d'Energia - Ajuntament de Santpedor","targeta","semiRAPID","MENNEKES.M","41,781673","1,836865","Carrer Roger de Flor, 8","12","AC","Carrer Roger de Flor, 13, 08251 Santpedor,...","Barcelona","8","Santpedor","81923","","","POINT (1.836865 41.781673)"
"46109797","Institut Català d'Energia - Ajuntament de Mataró","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,537678","2,451944","Mataró - LAFON EdRSR 3","32","AC/DC","Passeig Marítim","Barcelona","8","Mataró","81213","","","POINT (2.451944 41.537676)"
"46442345","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,389397","2,153957","1590002418","22","AC","BAMSA - C/ de Casanova I cruce con C/ de","Barcelona","8","Barcelona","80193","","","POINT (2.153957 41.389398)"
"52692783","Institut Català d'Energia - Ajuntament de Sabadell","targeta","superRAPID i semiRAPID","CCS Combo2+MENNEKES.M","41,518745","2,099546","Obramat - Sabadell","340","AC/DC","Carrer de la Serra de Galliners, 1","Barcelona","8","Sabadell","81878","","","POINT (2.099546 41.518747)"
"46437166","Institut Català d'Energia - Ajuntament de Sabadell","targeta","semiRAPID","MENNEKES.M","41,532173","2,106572","61945055350012","20","AC","E.S. BALLENOIL -  Pl. Ramon Llull, 11","Barcelona","8","Sabadell","81878","","","POINT (2.106572 41.532172)"
"46613160","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,537197","2,444293","12243039550031","7","AC","SABA - Camí Ral de la Mercè, Pl. de Santa","Barcelona","8","Mataró","81213","","","POINT (2.444293 41.537196)"
"46196885","Institut Català d'Energia - Ajuntament de Espolla","targeta","semiRAPID","MENNEKES.M","42,39144","3,002428","Espolla - SELBA EdRSR 1","7","AC","Carrer de Banyuls, 24-18","Girona","17","Espolla","170643","","","POINT (3.002428 42.391442)"
"46465583","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,37538","2,169394","1583001218","22","AC","Carrer de l'Abat Safont, 2, 08001 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.169394 41.37538)"
"46208884","Institut Català d'Energia - Ajuntament de Calafell","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,189724","1,567491","Calafell - LAFON EdRR 2","32","AC/DC","Ctra. Sanatori, 29","Tarragona","43","Calafell","430379","","","POINT (1.567491 41.189725)"
"44186141","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,392467","2,162474","EdR Barcelona València","8","AC","PANUFER VALENCIA - C/ de València, 243,","Barcelona","8","Barcelona","80193","","","POINT (2.162474 41.392467)"
"46109711","Institut Català d'Energia - Ajuntament de Sant Just Desvern","targeta","semiRAPID","MENNEKES.M","41,376953","2,074585","AMB FL015 - CIRCUTOR EdRSR 2","7","AC","Avinguda de la Generalitat de Catalunya, 10","Barcelona","8","Sant Just Desvern","82212","","","POINT (2.074585 41.376954)"
"46447927","Institut Català d'Energia - Ajuntament de Sitges","targeta","semiRAPID","MENNEKES.M","41,26137","1,927411","22XP22T3QQ1AN00802","22","AC","Port Ginesta - Pg. Marítim, s/n, 08860","Barcelona","8","Sitges","82704","","","POINT (1.927411 41.261373)"
"46617683","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,388702","2,130892","61951049470030","6","AC","Avinguda Diagonal, 593, 08014 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.130892 41.388701)"
"11424003","Institut Català d'Energia - Ajuntament de Vic","","semiRAPID","MENNEKES.M","41,93088","2,25542","Aparcament Xarxa Comercial","0","AC/DC","Plaça de Santa Clara, 6","Barcelona","8","Vic","82981","1","cotxe i moto","POINT (2.25542 41.93088)"
